date,state,city,place_type,confirmed,deaths,is_last,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2021-06-18,MG,Coluna,city,324,6,True,8841,3116803,3664.74381,0.0185
2021-06-18,MG,Comendador Gomes,city,353,4,True,3120,3116902,11314.10256,0.0113
2021-06-18,MG,Comercinho,city,246,6,True,6774,3117009,3631.53233,0.0244
2021-06-18,MG,Conceição da Aparecida,city,474,10,True,10322,3117108,4592.13331,0.0211
2021-06-18,MG,Conceição da Barra de Minas,city,200,2,True,3946,3115201,5068.42372,0.01
2021-06-18,MG,Conceição das Alagoas,city,3948,122,True,28346,3117306,13927.89106,0.0309
2021-06-18,MG,Conceição das Pedras,city,144,2,True,2813,3117207,5119.08994,0.0139
2021-06-18,MG,Conceição de Ipanema,city,346,2,True,4578,3117405,7557.88554,0.0058
2021-06-18,MG,Conceição do Mato Dentro,city,2779,34,True,17503,3117504,15877.27818,0.0122
2021-06-18,MG,Conceição do Pará,city,292,8,True,5533,3117603,5277.42635,0.0274
2021-06-18,MG,Conceição do Rio Verde,city,1067,16,True,13684,3117702,7797.42765,0.015
2021-06-18,MG,Conceição dos Ouros,city,916,31,True,11748,3117801,7797.07184,0.0338
2021-06-18,MG,Cônego Marinho,city,101,2,True,7686,3117836,1314.07754,0.0198
2021-06-18,MG,Confins,city,471,11,True,6800,3117876,6926.47059,0.0234
2021-06-18,MG,Congonhal,city,1025,22,True,12082,3117900,8483.69475,0.0215
2021-06-18,MG,Congonhas,city,7320,89,True,55309,3118007,13234.73576,0.0122
2021-06-18,MG,Congonhas do Norte,city,96,2,True,5046,3118106,1902.49703,0.0208
2021-06-18,MG,Conquista,city,562,10,True,6969,3118205,8064.28469,0.0178
2021-06-18,MG,Conselheiro Lafaiete,city,13119,247,True,129606,3118304,10122.21656,0.0188
2021-06-18,MG,Conselheiro Pena,city,1608,27,True,22949,3118403,7006.84126,0.0168
2021-06-18,MG,Consolação,city,52,3,True,1784,3118502,2914.79821,0.0577
2021-06-18,MG,Contagem,city,37622,1609,True,668949,3118601,5624.04608,0.0428
2021-06-18,MG,Coqueiral,city,636,19,True,9128,3118700,6967.5723,0.0299
2021-06-18,MG,Coração de Jesus,city,613,17,True,26611,3118809,2303.55868,0.0277
2021-06-18,MG,Cordisburgo,city,349,11,True,8897,3118908,3922.67056,0.0315
2021-06-18,MG,Cordislândia,city,164,2,True,3542,3119005,4630.15246,0.0122
2021-06-18,MG,Corinto,city,1126,42,True,23668,3119104,4757.47845,0.0373
2021-06-18,MG,Coroaci,city,424,9,True,9943,3119203,4264.30655,0.0212
2021-06-18,MG,Coromandel,city,1972,92,True,27966,3119302,7051.41958,0.0467
2021-06-18,MG,Coronel Fabriciano,city,12785,306,True,110290,3119401,11592.16611,0.0239
2021-06-18,MG,Coronel Murta,city,232,5,True,9215,3119500,2517.63429,0.0216
2021-06-18,MG,Coronel Pacheco,city,196,10,True,3090,3119609,6343.04207,0.051
2021-06-18,MG,Coronel Xavier Chaves,city,295,4,True,3441,3119708,8573.08922,0.0136
2021-06-18,MG,Córrego Danta,city,156,6,True,3191,3119807,4888.74961,0.0385
2021-06-18,MG,Córrego do Bom Jesus,city,416,7,True,3694,3119906,11261.50514,0.0168
2021-06-18,MG,Córrego Fundo,city,599,6,True,6382,3119955,9385.77249,0.01
2021-06-18,MG,Córrego Novo,city,279,11,True,2728,3120003,10227.27273,0.0394
2021-06-18,MG,Couto de Magalhães de Minas,city,81,2,True,4423,3120102,1831.3362,0.0247
2021-06-18,MG,Crisólita,city,221,3,True,6760,3120151,3269.23077,0.0136
2021-06-18,MG,Cristais,city,1288,24,True,12931,3120201,9960.55989,0.0186
2021-06-18,MG,Cristália,city,296,1,True,5982,3120300,4948.17787,0.0034
2021-06-18,MG,Cristiano Otoni,city,423,14,True,5156,3120409,8204.03413,0.0331
2021-06-18,MG,Cristina,city,482,6,True,10226,3120508,4713.47545,0.0124
2021-06-18,MG,Crucilândia,city,341,3,True,5054,3120607,6747.13099,0.0088
2021-06-18,MG,Cruzeiro da Fortaleza,city,252,6,True,3639,3120706,6924.97939,0.0238
2021-06-18,MG,Cruzília,city,1126,32,True,15474,3120805,7276.72224,0.0284
2021-06-18,MG,Cuparaque,city,445,5,True,5005,3120839,8891.10889,0.0112
2021-06-18,MG,Curral de Dentro,city,572,9,True,7799,3120870,7334.27362,0.0157
2021-06-18,MG,Curvelo,city,4513,236,True,80616,3120904,5598.14429,0.0523
2021-06-18,MG,Datas,city,467,11,True,5421,3121001,8614.64674,0.0236
2021-06-18,MG,Delfim Moreira,city,430,21,True,8016,3121100,5364.27146,0.0488
2021-06-18,MG,Delfinópolis,city,374,6,True,7131,3121209,5244.70621,0.016
2021-06-18,MG,Delta,city,1282,23,True,10768,3121258,11905.64636,0.0179
2021-06-18,MG,Descoberto,city,361,6,True,5029,3121308,7178.36548,0.0166
2021-06-18,MG,Desterro de Entre Rios,city,350,10,True,7255,3121407,4824.25913,0.0286
2021-06-18,MG,Desterro do Melo,city,121,0,True,2884,3121506,4195.56172,0.0
2021-06-18,MG,Diamantina,city,3663,60,True,47825,3121605,7659.17407,0.0164
2021-06-18,MG,Diogo de Vasconcelos,city,115,0,True,3790,3121704,3034.30079,0.0
2021-06-18,MG,Dionísio,city,344,12,True,7609,3121803,4520.96202,0.0349
2021-06-18,MG,Divinésia,city,275,8,True,3424,3121902,8031.54206,0.0291
2021-06-18,MG,Divino,city,1300,29,True,19976,3122009,6507.80937,0.0223
2021-06-18,MG,Divino das Laranjeiras,city,275,12,True,4974,3122108,5528.7495,0.0436
2021-06-18,MG,Divinolândia de Minas,city,307,7,True,7614,3122207,4032.04623,0.0228
2021-06-18,MG,Divinópolis,city,14527,466,True,240408,3122306,6042.64417,0.0321
2021-06-18,MG,Divisa Alegre,city,335,10,True,6868,3122355,4877.69365,0.0299
2021-06-18,MG,Divisa Nova,city,468,13,True,6025,3122405,7767.63485,0.0278
2021-06-18,MG,Divisópolis,city,440,5,True,11211,3122454,3924.7168,0.0114
2021-06-18,MG,Dom Bosco,city,246,7,True,3655,3122470,6730.50616,0.0285
2021-06-18,MG,Dom Cavati,city,510,19,True,5048,3122504,10103.01109,0.0373
2021-06-18,MG,Dom Joaquim,city,608,6,True,4451,3122603,13659.85172,0.0099
2021-06-18,MG,Dom Silvério,city,363,14,True,5232,3122702,6938.07339,0.0386
2021-06-18,MG,Dom Viçoso,city,178,2,True,2997,3122801,5939.27261,0.0112
2021-06-18,MG,Dona Euzébia,city,898,12,True,6619,3122900,13567.00408,0.0134
2021-06-18,MG,Dores de Campos,city,1046,33,True,10223,3123007,10231.83019,0.0315
2021-06-18,MG,Dores de Guanhães,city,240,8,True,5154,3123106,4656.57742,0.0333
2021-06-18,MG,Dores do Indaiá,city,1104,14,True,13427,3123205,8222.23877,0.0127
2021-06-18,MG,Dores do Turvo,city,146,9,True,4230,3123304,3451.53664,0.0616
2021-06-18,MG,Doresópolis,city,99,1,True,1533,3123403,6457.92564,0.0101
2021-06-18,MG,Douradoquara,city,88,3,True,1912,3123502,4602.51046,0.0341
2021-06-18,MG,Durandé,city,1072,6,True,7870,3123528,13621.34689,0.0056
2021-06-18,MG,Elói Mendes,city,2415,40,True,28320,3123601,8527.54237,0.0166
2021-06-18,MG,Engenheiro Caldas,city,708,28,True,11202,3123700,6320.29995,0.0395
2021-06-18,MG,Engenheiro Navarro,city,199,6,True,7241,3123809,2748.23919,0.0302
2021-06-18,MG,Entre Folhas,city,388,9,True,5377,3123858,7215.91966,0.0232
2021-06-18,MG,Entre Rios de Minas,city,655,17,True,15380,3123908,4258.77763,0.026
2021-06-18,MG,Ervália,city,1258,26,True,18958,3124005,6635.72107,0.0207
2021-06-18,MG,Esmeraldas,city,2345,111,True,71551,3124104,3277.38257,0.0473
2021-06-18,MG,Espera Feliz,city,2350,36,True,25122,3124203,9354.35077,0.0153
2021-06-18,MG,Espinosa,city,1333,33,True,31610,3124302,4217.01993,0.0248
2021-06-18,MG,Espírito Santo do Dourado,city,352,14,True,4710,3124401,7473.46072,0.0398
2021-06-18,MG,Estiva,city,1048,19,True,11386,3124500,9204.28597,0.0181
2021-06-18,MG,Estrela Dalva,city,157,7,True,2325,3124609,6752.68817,0.0446
2021-06-18,MG,Estrela do Indaiá,city,57,0,True,3491,3124708,1632.76998,0.0
2021-06-18,MG,Estrela do Sul,city,422,12,True,8018,3124807,5263.15789,0.0284
2021-06-18,MG,Eugenópolis,city,1158,18,True,11330,3124906,10220.65313,0.0155
2021-06-18,MG,Ewbank da Câmara,city,294,5,True,3923,3125002,7494.26459,0.017
2021-06-18,MG,Extrema,city,7694,117,True,36951,3125101,20822.1699,0.0152
2021-06-18,MG,Fama,city,87,0,True,2376,3125200,3661.61616,0.0
2021-06-18,MG,Faria Lemos,city,191,4,True,3221,3125309,5929.83545,0.0209
2021-06-18,MG,Felício dos Santos,city,180,3,True,4704,3125408,3826.53061,0.0167
2021-06-18,MG,Felisburgo,city,488,12,True,7504,3125606,6503.19829,0.0246
2021-06-18,MG,Felixlândia,city,967,21,True,15433,3125705,6265.79408,0.0217
2021-06-18,MG,Fernandes Tourinho,city,117,12,True,3466,3125804,3375.64916,0.1026
2021-06-18,MG,Ferros,city,431,9,True,9696,3125903,4445.13201,0.0209
2021-06-18,MG,Fervedouro,city,1053,15,True,11054,3125952,9525.96345,0.0142
2021-06-18,MG,Florestal,city,288,12,True,7533,3126000,3823.17802,0.0417
2021-06-18,MG,Formiga,city,8590,150,True,67822,3126109,12665.50677,0.0175
2021-06-18,MG,Formoso,city,228,5,True,9688,3126208,2353.42692,0.0219
2021-06-18,MG,Fortaleza de Minas,city,234,7,True,4437,3126307,5273.83367,0.0299
2021-06-18,MG,Fortuna de Minas,city,120,2,True,2967,3126406,4044.48938,0.0167
2021-06-18,MG,Francisco Badaró,city,125,3,True,10321,3126505,1211.12295,0.024
2021-06-18,MG,Francisco Dumont,city,152,6,True,5242,3126604,2899.65662,0.0395
2021-06-18,MG,Franciscópolis,city,220,3,True,5338,3126752,4121.39378,0.0136
2021-06-18,MG,Francisco Sá,city,893,40,True,26369,3126703,3386.55239,0.0448
2021-06-18,MG,Frei Gaspar,city,532,9,True,5869,3126802,9064.57659,0.0169
2021-06-18,MG,Frei Inocêncio,city,673,22,True,9664,3126901,6963.99007,0.0327
2021-06-18,MG,Frei Lagonegro,city,124,3,True,3487,3126950,3556.06539,0.0242
2021-06-18,MG,Fronteira,city,1728,50,True,18492,3127008,9344.58144,0.0289
2021-06-18,MG,Fronteira dos Vales,city,285,10,True,4561,3127057,6248.62969,0.0351
2021-06-18,MG,Fruta de Leite,city,113,2,True,5299,3127073,2132.47783,0.0177
2021-06-18,MG,Frutal,city,6681,193,True,60012,3127107,11132.77345,0.0289
2021-06-18,MG,Funilândia,city,212,5,True,4392,3127206,4826.95811,0.0236
2021-06-18,MG,Galiléia,city,481,18,True,6790,3127305,7083.94698,0.0374
2021-06-18,MG,Gameleiras,city,283,5,True,5096,3127339,5553.3752,0.0177
2021-06-18,MG,Glaucilândia,city,155,7,True,3164,3127354,4898.8622,0.0452
2021-06-18,MG,Goiabeira,city,211,6,True,3378,3127370,6246.29959,0.0284
2021-06-18,MG,Goianá,city,279,5,True,3990,3127388,6992.4812,0.0179
2021-06-18,MG,Gonçalves,city,257,5,True,4355,3127404,5901.26292,0.0195
2021-06-18,MG,Gonzaga,city,355,11,True,6171,3127503,5752.71431,0.031
2021-06-18,MG,Gouveia,city,572,28,True,11818,3127602,4840.07446,0.049
2021-06-18,MG,Governador Valadares,city,27025,1110,True,281046,3127701,9615.8636,0.0411
2021-06-18,MG,Grão Mogol,city,591,8,True,15890,3127800,3719.32033,0.0135
2021-06-18,MG,Grupiara,city,85,1,True,1387,3127909,6128.33453,0.0118
2021-06-18,MG,Guanhães,city,2709,35,True,34573,3128006,7835.59425,0.0129
2021-06-18,MG,Guapé,city,908,26,True,14258,3128105,6368.35461,0.0286
2021-06-18,MG,Guaraciaba,city,549,29,True,10315,3128204,5322.3461,0.0528
2021-06-18,MG,Guaraciama,city,164,4,True,4989,3128253,3287.23191,0.0244
2021-06-18,MG,Guaranésia,city,1476,25,True,19017,3128303,7761.47657,0.0169
2021-06-18,MG,Guarani,city,841,5,True,8918,3128402,9430.36555,0.0059
2021-06-18,MG,Guarará,city,523,18,True,3775,3128501,13854.30464,0.0344
2021-06-18,MG,Guarda-Mor,city,567,11,True,6569,3128600,8631.45075,0.0194
2021-06-18,MG,Guaxupé,city,4947,104,True,52078,3128709,9499.21272,0.021
2021-06-18,MG,Guidoval,city,691,17,True,7051,3128808,9800.02836,0.0246
2021-06-18,MG,Guimarânia,city,891,13,True,8105,3128907,10993.21407,0.0146
2021-06-18,MG,Guiricema,city,754,30,True,8343,3129004,9037.51648,0.0398
2021-06-18,MG,Gurinhatã,city,261,4,True,5577,3129103,4679.93545,0.0153
2021-06-18,MG,Heliodora,city,522,11,True,6591,3129202,7919.89076,0.0211
2021-06-18,MG,Iapu,city,843,30,True,11045,3129301,7632.41286,0.0356
2021-06-18,MG,Ibertioga,city,200,7,True,5010,3129400,3992.01597,0.035
2021-06-18,MG,Ibiá,city,2094,40,True,25358,3129509,8257.74903,0.0191
2021-06-18,MG,Ibiaí,city,281,7,True,8437,3129608,3330.56774,0.0249
2021-06-18,MG,Ibiracatu,city,189,2,True,5369,3129657,3520.2086,0.0106
2021-06-18,MG,Ibiraci,city,875,21,True,13986,3129707,6256.25626,0.024
2021-06-18,MG,Ibirité,city,8568,331,True,182153,3129806,4703.73807,0.0386
2021-06-18,MG,Ibitiúra de Minas,city,447,3,True,3492,3129905,12800.68729,0.0067
2021-06-18,MG,Ibituruna,city,280,1,True,2996,3130002,9345.79439,0.0036
2021-06-18,MG,Icaraí de Minas,city,267,3,True,12097,3130051,2207.1588,0.0112
2021-06-18,MG,Igarapé,city,2578,78,True,43817,3130101,5883.56117,0.0303
2021-06-18,MG,Igaratinga,city,865,13,True,11005,3130200,7860.06361,0.015
2021-06-18,MG,Iguatama,city,504,8,True,7923,3130309,6361.22681,0.0159
2021-06-18,MG,Ijaci,city,345,9,True,6610,3130408,5219.3646,0.0261
2021-06-18,MG,Ilicínea,city,701,23,True,12444,3130507,5633.2369,0.0328
2021-06-18,MG,Imbé de Minas,city,297,6,True,6940,3130556,4279.5389,0.0202
2021-06-18,MG,Importados/Indefinidos,city,4266,304,True,,,,0.0713
2021-06-18,MG,Inconfidentes,city,415,8,True,7358,3130606,5640.1196,0.0193
2021-06-18,MG,Indaiabira,city,250,1,True,7339,3130655,3406.45865,0.004
2021-06-18,MG,Indianópolis,city,565,5,True,6951,3130705,8128.32686,0.0088
2021-06-18,MG,Ingaí,city,140,4,True,2776,3130804,5043.22767,0.0286
2021-06-18,MG,Inhapim,city,1921,58,True,24079,3130903,7977.90606,0.0302
2021-06-18,MG,Inhaúma,city,643,19,True,6312,3131000,10186.9455,0.0295
2021-06-18,MG,Inimutaba,city,512,13,True,7560,3131109,6772.48677,0.0254
2021-06-18,MG,Ipaba,city,1716,41,True,18769,3131158,9142.73536,0.0239
2021-06-18,MG,Ipanema,city,2565,54,True,20000,3131208,12825.0,0.0211
2021-06-18,MG,Ipatinga,city,30148,808,True,265409,3131307,11359.07222,0.0268
2021-06-18,MG,Ipiaçu,city,352,6,True,4225,3131406,8331.36095,0.017
2021-06-18,MG,Ipuiúna,city,1233,37,True,10118,3131505,12186.20281,0.03
2021-06-18,MG,Iraí de Minas,city,722,13,True,7027,3131604,10274.6549,0.018
2021-06-18,MG,Itabira,city,18108,351,True,120904,3131703,14977.17197,0.0194
2021-06-18,MG,Itabirinha,city,1064,33,True,11576,3131802,9191.43055,0.031
2021-06-18,MG,Itabirito,city,11763,124,True,52446,3131901,22428.78389,0.0105
2021-06-18,MG,Itacambira,city,141,3,True,5417,3132008,2602.91674,0.0213
2021-06-18,MG,Itacarambi,city,510,12,True,18164,3132107,2807.7516,0.0235
2021-06-18,MG,Itaguara,city,1843,28,True,13435,3132206,13717.901,0.0152
2021-06-18,MG,Itaipé,city,360,5,True,12836,3132305,2804.61203,0.0139
2021-06-18,MG,Itajubá,city,8463,373,True,97334,3132404,8694.80346,0.0441
2021-06-18,MG,Itamarandiba,city,1351,18,True,34936,3132503,3867.07122,0.0133
2021-06-18,MG,Itamarati de Minas,city,429,4,True,4375,3132602,9805.71429,0.0093
2021-06-18,MG,Itambacuri,city,746,24,True,23209,3132701,3214.27033,0.0322
2021-06-18,MG,Itambé do Mato Dentro,city,106,4,True,2056,3132800,5155.64202,0.0377
2021-06-18,MG,Itamogi,city,1075,37,True,10157,3132909,10583.83381,0.0344
2021-06-18,MG,Itamonte,city,1927,38,True,15714,3133006,12262.95024,0.0197
2021-06-18,MG,Itanhandu,city,2117,56,True,15423,3133105,13726.253,0.0265
2021-06-18,MG,Itanhomi,city,747,20,True,12244,3133204,6100.9474,0.0268
2021-06-18,MG,Itaobim,city,1547,38,True,21029,3133303,7356.50768,0.0246
2021-06-18,MG,Itapagipe,city,1523,37,True,15379,3133402,9903.11464,0.0243
2021-06-18,MG,Itapecerica,city,1310,29,True,21761,3133501,6019.94394,0.0221
2021-06-18,MG,Itapeva,city,1538,33,True,9881,3133600,15565.22619,0.0215
2021-06-18,MG,Itatiaiuçu,city,564,30,True,11252,3133709,5012.44223,0.0532
2021-06-18,MG,Itaú de Minas,city,1909,27,True,16199,3133758,11784.67807,0.0141
2021-06-18,MG,Itaúna,city,10647,203,True,93847,3133808,11345.06164,0.0191
2021-06-18,MG,Itaverava,city,93,3,True,5369,3133907,1732.16614,0.0323
2021-06-18,MG,Itinga,city,256,12,True,15022,3134004,1704.16722,0.0469
2021-06-18,MG,Itueta,city,1027,3,True,6063,3134103,16938.80917,0.0029
2021-06-18,MG,Ituiutaba,city,12695,313,True,105255,3134202,12061.18474,0.0247
2021-06-18,MG,Itumirim,city,218,4,True,6000,3134301,3633.33333,0.0183
2021-06-18,MG,Iturama,city,4846,191,True,39690,3134400,12209.62459,0.0394
2021-06-18,MG,Itutinga,city,136,2,True,3768,3134509,3609.34183,0.0147
2021-06-18,MG,Jaboticatubas,city,1563,37,True,20418,3134608,7655.01029,0.0237
2021-06-18,MG,Jacinto,city,971,18,True,12323,3134707,7879.57478,0.0185
2021-06-18,MG,Jacuí,city,787,22,True,7691,3134806,10232.73957,0.028
2021-06-18,MG,Jacutinga,city,2018,39,True,26264,3134905,7683.52117,0.0193
2021-06-18,MG,Jaguaraçu,city,413,11,True,3142,3135001,13144.49395,0.0266
2021-06-18,MG,Jaíba,city,2069,37,True,39388,3135050,5252.86889,0.0179
2021-06-18,MG,Jampruca,city,232,5,True,5429,3135076,4273.34684,0.0216
2021-06-18,MG,Janaúba,city,4541,95,True,72018,3135100,6305.3681,0.0209
2021-06-18,MG,Januária,city,2488,56,True,67852,3135209,3666.80422,0.0225
2021-06-18,MG,Japaraíba,city,320,4,True,4384,3135308,7299.27007,0.0125
2021-06-18,MG,Japonvar,city,250,1,True,7982,3135357,3132.04711,0.004
2021-06-18,MG,Jeceaba,city,295,7,True,4852,3135407,6079.96702,0.0237
2021-06-18,MG,Jenipapo de Minas,city,162,5,True,7738,3135456,2093.56423,0.0309
2021-06-18,MG,Jequeri,city,582,18,True,12315,3135506,4725.94397,0.0309
2021-06-18,MG,Jequitaí,city,287,9,True,7468,3135605,3843.06374,0.0314
2021-06-18,MG,Jequitibá,city,360,7,True,5207,3135704,6913.76993,0.0194
2021-06-18,MG,Jequitinhonha,city,1417,15,True,25474,3135803,5562.53435,0.0106
2021-06-18,MG,Jesuânia,city,236,8,True,4780,3135902,4937.23849,0.0339
2021-06-18,MG,Joaíma,city,983,27,True,15455,3136009,6360.40116,0.0275
2021-06-18,MG,Joanésia,city,363,15,True,4476,3136108,8109.91957,0.0413
2021-06-18,MG,João Monlevade,city,7779,198,True,80416,3136207,9673.44807,0.0255
2021-06-18,MG,João Pinheiro,city,4150,77,True,47726,3136306,8695.46997,0.0186
2021-06-18,MG,Joaquim Felício,city,278,2,True,4727,3136405,5881.10853,0.0072
2021-06-18,MG,Jordânia,city,923,13,True,10842,3136504,8513.18945,0.0141
2021-06-18,MG,José Gonçalves de Minas,city,74,0,True,4487,3136520,1649.20883,0.0
2021-06-18,MG,Josenópolis,city,414,3,True,4889,3136579,8467.98936,0.0072
2021-06-18,MG,José Raydan,city,251,1,True,5050,3136553,4970.29703,0.004
2021-06-18,MG,Juatuba,city,2587,70,True,27392,3136652,9444.36332,0.0271
2021-06-18,MG,Juiz de Fora,city,35156,1712,True,573285,3136702,6132.37744,0.0487
2021-06-18,MG,Juramento,city,169,2,True,4345,3136801,3889.52819,0.0118
2021-06-18,MG,Juruaia,city,1041,13,True,10681,3136900,9746.27844,0.0125
2021-06-18,MG,Juvenília,city,392,4,True,5715,3136959,6859.14261,0.0102
2021-06-18,MG,Ladainha,city,306,6,True,18193,3137007,1681.96559,0.0196
2021-06-18,MG,Lagamar,city,374,11,True,7600,3137106,4921.05263,0.0294
2021-06-18,MG,Lagoa da Prata,city,6242,117,True,52711,3137205,11841.93053,0.0187
2021-06-18,MG,Lagoa dos Patos,city,68,2,True,4082,3137304,1665.85007,0.0294
2021-06-18,MG,Lagoa Dourada,city,757,13,True,13063,3137403,5794.99349,0.0172
2021-06-18,MG,Lagoa Formosa,city,1863,55,True,18111,3137502,10286.56618,0.0295
2021-06-18,MG,Lagoa Grande,city,796,30,True,9608,3137536,8284.7627,0.0377
2021-06-18,MG,Lagoa Santa,city,5294,110,True,65657,3137601,8063.11589,0.0208
2021-06-18,MG,Lajinha,city,2334,37,True,19918,3137700,11718.04398,0.0159
2021-06-18,MG,Lambari,city,1538,34,True,20907,3137809,7356.38781,0.0221
2021-06-18,MG,Lamim,city,101,3,True,3379,3137908,2989.05001,0.0297
2021-06-18,MG,Laranjal,city,628,15,True,6833,3138005,9190.69223,0.0239
2021-06-18,MG,Lassance,city,383,4,True,6503,3138104,5889.58942,0.0104
2021-06-18,MG,Lavras,city,7151,115,True,104783,3138203,6824.58032,0.0161
2021-06-18,MG,Leandro Ferreira,city,256,6,True,3226,3138302,7935.52387,0.0234
2021-06-18,MG,Leme do Prado,city,158,3,True,4920,3138351,3211.38211,0.019
2021-06-18,MG,Leopoldina,city,4868,119,True,52640,3138401,9247.72036,0.0244
2021-06-18,MG,Liberdade,city,206,6,True,5031,3138500,4094.6134,0.0291
2021-06-18,MG,Lima Duarte,city,789,46,True,16724,3138609,4717.77087,0.0583
2021-06-18,MG,Limeira do Oeste,city,954,24,True,7589,3138625,12570.8262,0.0252
2021-06-18,MG,Lontra,city,425,9,True,9714,3138658,4375.12868,0.0212
2021-06-18,MG,Luisburgo,city,328,14,True,6258,3138674,5241.29115,0.0427
2021-06-18,MG,Luislândia,city,146,2,True,6718,3138682,2173.26585,0.0137
2021-06-18,MG,Luminárias,city,86,7,True,5438,3138708,1581.46377,0.0814
2021-06-18,MG,Luz,city,1495,31,True,18257,3138807,8188.63997,0.0207
2021-06-18,MG,Machacalis,city,585,9,True,7111,3138906,8226.69104,0.0154
2021-06-18,MG,Machado,city,3831,53,True,42413,3139003,9032.60793,0.0138
2021-06-18,MG,Madre de Deus de Minas,city,513,11,True,5109,3139102,10041.10393,0.0214
2021-06-18,MG,Malacacheta,city,1198,20,True,18602,3139201,6440.16772,0.0167
2021-06-18,MG,Mamonas,city,331,5,True,6554,3139250,5050.35093,0.0151
2021-06-18,MG,Manga,city,1386,15,True,18226,3139300,7604.52101,0.0108
2021-06-18,MG,Manhuaçu,city,6046,178,True,91169,3139409,6631.64014,0.0294
2021-06-18,MG,Manhumirim,city,1634,34,True,22802,3139508,7166.03807,0.0208
2021-06-18,MG,Mantena,city,3031,76,True,27647,3139607,10963.21482,0.0251
2021-06-18,MG,Maravilhas,city,443,4,True,8046,3139706,5505.84141,0.009
2021-06-18,MG,Mar de Espanha,city,1099,31,True,12901,3139805,8518.71948,0.0282
2021-06-18,MG,Maria da Fé,city,896,35,True,14056,3139904,6374.50199,0.0391
2021-06-18,MG,Mariana,city,8265,87,True,61288,3140001,13485.51103,0.0105
2021-06-18,MG,Marilac,city,290,9,True,4097,3140100,7078.35001,0.031
2021-06-18,MG,Mário Campos,city,1109,44,True,15619,3140159,7100.32653,0.0397
2021-06-18,MG,Maripá de Minas,city,297,8,True,2987,3140209,9943.08671,0.0269
2021-06-18,MG,Marliéria,city,346,15,True,4034,3140308,8577.0947,0.0434
2021-06-18,MG,Marmelópolis,city,128,2,True,2728,3140407,4692.08211,0.0156
2021-06-18,MG,Martinho Campos,city,1061,29,True,13443,3140506,7892.5835,0.0273
2021-06-18,MG,Martins Soares,city,293,10,True,8531,3140530,3434.53288,0.0341
2021-06-18,MG,Mata Verde,city,529,8,True,8644,3140555,6119.85192,0.0151
2021-06-18,MG,Materlândia,city,153,1,True,4436,3140605,3449.0532,0.0065
2021-06-18,MG,Mateus Leme,city,2348,73,True,31364,3140704,7486.29001,0.0311
2021-06-18,MG,Mathias Lobato,city,295,10,True,3179,3171501,9279.64769,0.0339
2021-06-18,MG,Matias Barbosa,city,1696,44,True,14548,3140803,11657.95986,0.0259
2021-06-18,MG,Matias Cardoso,city,249,8,True,11260,3140852,2211.36767,0.0321
2021-06-18,MG,Matipó,city,1087,23,True,19005,3140902,5719.54749,0.0212
2021-06-18,MG,Mato Verde,city,906,12,True,12412,3141009,7299.38769,0.0132
2021-06-18,MG,Matozinhos,city,3213,83,True,38151,3141108,8421.79759,0.0258
2021-06-18,MG,Matutina,city,155,5,True,3741,3141207,4143.2772,0.0323
2021-06-18,MG,Medeiros,city,211,2,True,3832,3141306,5506.26305,0.0095
2021-06-18,MG,Medina,city,1020,20,True,20759,3141405,4913.53148,0.0196
2021-06-18,MG,Mendes Pimentel,city,719,9,True,6446,3141504,11154.20416,0.0125
2021-06-18,MG,Mercês,city,465,17,True,10758,3141603,4322.36475,0.0366
2021-06-18,MG,Mesquita,city,393,3,True,5546,3141702,7086.18824,0.0076
2021-06-18,MG,Minas Novas,city,732,23,True,31497,3141801,2324.03086,0.0314
2021-06-18,MG,Minduri,city,174,6,True,3893,3141900,4469.56075,0.0345
2021-06-18,MG,Mirabela,city,609,12,True,13620,3142007,4471.36564,0.0197
2021-06-18,MG,Miradouro,city,743,10,True,10787,3142106,6887.92065,0.0135
2021-06-18,MG,Miraí,city,1506,15,True,15111,3142205,9966.24975,0.01
2021-06-18,MG,Miravânia,city,10,1,True,4914,3142254,203.5002,0.1
2021-06-18,MG,Moeda,city,310,10,True,4934,3142304,6282.93474,0.0323
2021-06-18,MG,Moema,city,828,10,True,7554,3142403,10961.08022,0.0121
2021-06-18,MG,Monjolos,city,63,2,True,2202,3142502,2861.03542,0.0317
2021-06-18,MG,Monsenhor Paulo,city,436,5,True,8727,3142601,4995.98946,0.0115
2021-06-18,MG,Montalvânia,city,1115,18,True,14747,3142700,7560.85984,0.0161
2021-06-18,MG,Monte Alegre de Minas,city,1567,34,True,21236,3142809,7378.97909,0.0217
2021-06-18,MG,Monte Azul,city,1200,26,True,20696,3142908,5798.22188,0.0217
2021-06-18,MG,Monte Belo,city,1009,27,True,13152,3143005,7671.83698,0.0268
2021-06-18,MG,Monte Carmelo,city,4337,160,True,47931,3143104,9048.42378,0.0369
2021-06-18,MG,Monte Formoso,city,355,5,True,4923,3143153,7211.05017,0.0141
2021-06-18,MG,Monte Santo de Minas,city,1188,43,True,21513,3143203,5522.24237,0.0362
2021-06-18,MG,Montes Claros,city,36777,859,True,413487,3143302,8894.3546,0.0234
2021-06-18,MG,Monte Sião,city,2430,32,True,24029,3143401,10112.78039,0.0132
2021-06-18,MG,Montezuma,city,114,4,True,8315,3143450,1371.01624,0.0351
